"AÑO","MES","LUGAR_RESIDENCIA","PROVINCIA","VIAJEROS","PERNOCTACIONES","ESTANCIA_MEDIA","HABITACIONES_ESTIMADAS","PLAZAS_ESTIMADAS","GRADO_OCUPA_PLAZAS","GRADO_OCUPA_PLAZAS_FIN_SEMANA","GRADO_OCUPA_POR_HABITANTES","PERSONAL_EMPLEADO"
2006,8,"Total","Teruel",38082,88177,2.32,0,5430,51.83,58.4,54.62,638
2006,9,"Residentes en España","Teruel",23179,49824,2.15,0,4928,36.49,43.21,40,568
2006,9,"Residentes en el Extranjero","Teruel",2091,4396,2.15,0,4928,36.49,43.21,40,568
2006,9,"Total","Teruel",25269,54220,2.15,0,4928,36.49,43.21,40,568
2006,10,"Residentes en España","Teruel",25514,49105,1.93,0,5149,33.04,47.39,38.53,556
2006,10,"Residentes en el Extranjero","Teruel",1924,3951,1.93,0,5149,33.04,47.39,38.53,556
2006,10,"Total","Teruel",27438,53056,1.93,0,5149,33.04,47.39,38.53,556
2006,11,"Residentes en España","Teruel",18042,34422,1.99,0,4999,25.42,32.91,29.85,523
2006,11,"Residentes en el Extranjero","Teruel",1184,3829,1.99,0,4999,25.42,32.91,29.85,523
2006,11,"Total","Teruel",19227,38251,1.99,0,4999,25.42,32.91,29.85,523
2006,12,"Residentes en España","Teruel",21118,43336,2.11,0,5149,28.9,37.03,33.64,537
2006,12,"Residentes en el Extranjero","Teruel",839,3010,2.11,0,5149,28.9,37.03,33.64,537
2006,12,"Total","Teruel",21957,46346,2.11,0,5149,28.9,37.03,33.64,537
2007,1,"Residentes en España","Teruel",15540,32060,2.14,0,5033,22.48,26.94,26.16,549
2007,1,"Residentes en el Extranjero","Teruel",899,3113,2.14,0,5033,22.48,26.94,26.16,549
2007,1,"Total","Teruel",16439,35173,2.14,0,5033,22.48,26.94,26.16,549
2007,2,"Residentes en España","Teruel",20826,37039,1.85,0,5297,27.69,38.94,30.4,623
2007,2,"Residentes en el Extranjero","Teruel",1501,4349,1.85,0,5297,27.69,38.94,30.4,623
2007,2,"Total","Teruel",22327,41389,1.85,0,5297,27.69,38.94,30.4,623
2007,3,"Residentes en España","Teruel",21515,39141,1.92,0,5339,27.04,37.07,31.42,627
2007,3,"Residentes en el Extranjero","Teruel",1879,5855,1.92,0,5339,27.04,37.07,31.42,627
2007,3,"Total","Teruel",23394,44996,1.92,0,5339,27.04,37.07,31.42,627
2007,4,"Residentes en España","Teruel",29105,60332,2.1,0,5541,39.22,52.92,43.09,640
2007,4,"Residentes en el Extranjero","Teruel",2440,5979,2.1,0,5541,39.22,52.92,43.09,640
2007,4,"Total","Teruel",31545,66311,2.1,0,5541,39.22,52.92,43.09,640
2007,5,"Residentes en España","Teruel",21168,37641,1.82,0,5541,24.69,31.65,30.52,662
2007,5,"Residentes en el Extranjero","Teruel",2209,4985,1.82,0,5541,24.69,31.65,30.52,662
2007,5,"Total","Teruel",23376,42627,1.82,0,5541,24.69,31.65,30.52,662
2007,6,"Residentes en España","Teruel",23364,44795,1.99,0,5617,30.36,39.51,36.17,741
2007,6,"Residentes en el Extranjero","Teruel",2599,6759,1.99,0,5617,30.36,39.51,36.17,741
2007,6,"Total","Teruel",25963,51554,1.99,0,5617,30.36,39.51,36.17,741
2007,7,"Residentes en España","Teruel",31742,60668,1.98,0,6108,35.77,47.89,40.5,858
2007,7,"Residentes en el Extranjero","Teruel",2759,7623,1.98,0,6108,35.77,47.89,40.5,858
2007,7,"Total","Teruel",34501,68291,1.98,0,6108,35.77,47.89,40.5,858
2007,8,"Residentes en España","Teruel",46689,103103,2.21,0,6339,54.67,60.49,57.04,890
2007,8,"Residentes en el Extranjero","Teruel",3161,7303,2.21,0,6339,54.67,60.49,57.04,890
2007,8,"Total","Teruel",49850,110406,2.21,0,6339,54.67,60.49,57.04,890
2007,9,"Residentes en España","Teruel",32779,62894,1.94,0,6055,38.61,50.51,42.49,832
2007,9,"Residentes en el Extranjero","Teruel",3521,7674,1.94,0,6055,38.61,50.51,42.49,832
2007,9,"Total","Teruel",36300,70568,1.94,0,6055,38.61,50.51,42.49,832
2007,10,"Residentes en España","Teruel",33634,64915,1.99,0,6411,35.96,54.2,41.35,858
2007,10,"Residentes en el Extranjero","Teruel",2717,7341,1.99,0,6411,35.96,54.2,41.35,858
2007,10,"Total","Teruel",36351,72256,1.99,0,6411,35.96,54.2,41.35,858
2007,11,"Residentes en España","Teruel",25608,52118,2.11,0,6350,30.15,43.21,34.39,833
2007,11,"Residentes en el Extranjero","Teruel",1808,5601,2.11,0,6350,30.15,43.21,34.39,833
2007,11,"Total","Teruel",27415,57719,2.11,0,6350,30.15,43.21,34.39,833
2007,12,"Residentes en España","Teruel",24987,51533,2.17,0,6220,28.74,38.28,30.61,798
2007,12,"Residentes en el Extranjero","Teruel",892,4550,2.17,0,6220,28.74,38.28,30.61,798
2007,12,"Total","Teruel",25880,56083,2.17,0,6220,28.74,38.28,30.61,798
2008,1,"Residentes en España","Teruel",19324,34265,1.83,0,6036,19.9,28.17,23,697
2008,1,"Residentes en el Extranjero","Teruel",1054,3113,1.83,0,6036,19.9,28.17,23,697
2008,1,"Total","Teruel",20378,37378,1.83,0,6036,19.9,28.17,23,697
2008,2,"Residentes en España","Teruel",25122,44415,1.82,0,6186,26.74,39.28,30.89,730
2008,2,"Residentes en el Extranjero","Teruel",1417,3827,1.82,0,6186,26.74,39.28,30.89,730
2008,2,"Total","Teruel",26539,48242,1.82,0,6186,26.74,39.28,30.89,730
2008,3,"Residentes en España","Teruel",31506,63066,2.02,0,6598,32.66,44.28,35.55,823
2008,3,"Residentes en el Extranjero","Teruel",1880,4461,2.02,0,6598,32.66,44.28,35.55,823
2008,3,"Total","Teruel",33386,67527,2.02,0,6598,32.66,44.28,35.55,823
2008,4,"Residentes en España","Teruel",22127,38314,1.76,0,6608,21.35,32.1,25.81,798
2008,4,"Residentes en el Extranjero","Teruel",2007,4132,1.76,0,6608,21.35,32.1,25.81,798
2008,4,"Total","Teruel",24133,42447,1.76,0,6608,21.35,32.1,25.81,798
2008,5,"Residentes en España","Teruel",25678,52465,2.03,0,6811,27.13,40.6,30.46,828
2008,5,"Residentes en el Extranjero","Teruel",2643,5041,2.03,0,6811,27.13,40.6,30.46,828
2008,5,"Total","Teruel",28321,57505,2.03,0,6811,27.13,40.6,30.46,828
2008,6,"Residentes en España","Teruel",26179,49802,1.93,0,6775,27.29,38.69,32.2,813
2008,6,"Residentes en el Extranjero","Teruel",2690,5902,1.93,0,6775,27.29,38.69,32.2,813
2008,6,"Total","Teruel",28868,55704,1.93,0,6775,27.29,38.69,32.2,813
2008,7,"Residentes en España","Teruel",32175,59632,1.9,0,6737,31.21,44.08,37.21,873
2008,7,"Residentes en el Extranjero","Teruel",2617,6298,1.9,0,6737,31.21,44.08,37.21,873
2008,7,"Total","Teruel",34792,65930,1.9,0,6737,31.21,44.08,37.21,873
2008,8,"Residentes en España","Teruel",42054,89308,2.11,0,6858,44.33,47.92,46.64,872
2008,8,"Residentes en el Extranjero","Teruel",3202,6352,2.11,0,6858,44.33,47.92,46.64,872
2008,8,"Total","Teruel",45256,95660,2.11,0,6858,44.33,47.92,46.64,872
2008,9,"Residentes en España","Teruel",32485,58131,1.82,0,6663,32.54,46.14,35.56,826
2008,9,"Residentes en el Extranjero","Teruel",3512,7322,1.82,0,6663,32.54,46.14,35.56,826
2008,9,"Total","Teruel",35997,65454,1.82,0,6663,32.54,46.14,35.56,826
2008,10,"Residentes en España","Teruel",29872,53552,1.8,0,6664,28.29,46.42,30.8,830
2008,10,"Residentes en el Extranjero","Teruel",2722,5215,1.8,0,6664,28.29,46.42,30.8,830
2008,10,"Total","Teruel",32594,58767,1.8,0,6664,28.29,46.42,30.8,830
2008,11,"Residentes en España","Teruel",20461,39356,1.96,0,6465,21.91,32.86,24.79,778
2008,11,"Residentes en el Extranjero","Teruel",1280,3285,1.96,0,6465,21.91,32.86,24.79,778
2008,11,"Total","Teruel",21740,42641,1.96,0,6465,21.91,32.86,24.79,778
2008,12,"Residentes en España","Teruel",23004,43587,1.91,0,6188,23.21,28.47,23.65,749
2008,12,"Residentes en el Extranjero","Teruel",509,1240,1.91,0,6188,23.21,28.47,23.65,749
2008,12,"Total","Teruel",23513,44826,1.91,0,6188,23.21,28.47,23.65,749
2009,1,"Residentes en España","Teruel",14983,28033,1.93,0,5857,16.7,24.91,18.65,674
2009,1,"Residentes en el Extranjero","Teruel",740,2345,1.93,0,5857,16.7,24.91,18.65,674
2009,1,"Total","Teruel",15723,30378,1.93,0,5857,16.7,24.91,18.65,674
2009,2,"Residentes en España","Teruel",20086,34957,1.78,0,6273,21.03,35.22,24.08,695
2009,2,"Residentes en el Extranjero","Teruel",826,2171,1.78,0,6273,21.03,35.22,24.08,695
2009,2,"Total","Teruel",20913,37128,1.78,0,6273,21.03,35.22,24.08,695
2009,3,"Residentes en España","Teruel",20263,37870,1.9,0,6492,20.31,31.98,22.86,735
2009,3,"Residentes en el Extranjero","Teruel",1377,3269,1.9,0,6492,20.31,31.98,22.86,735
2009,3,"Total","Teruel",21640,41139,1.9,0,6492,20.31,31.98,22.86,735
2009,4,"Residentes en España","Teruel",29631,57988,1.94,0,6787,30.3,39.72,30.66,754
2009,4,"Residentes en el Extranjero","Teruel",2418,4326,1.94,0,6787,30.3,39.72,30.66,754
2009,4,"Total","Teruel",32049,62314,1.94,0,6787,30.3,39.72,30.66,754
2009,5,"Residentes en España","Teruel",23349,46781,1.99,0,6728,24.05,36.78,28.52,770
2009,5,"Residentes en el Extranjero","Teruel",1903,3576,1.99,0,6728,24.05,36.78,28.52,770
2009,5,"Total","Teruel",25252,50357,1.99,0,6728,24.05,36.78,28.52,770
2009,6,"Residentes en España","Teruel",21737,39910,1.82,0,6720,21.57,32.16,26.53,765
2009,6,"Residentes en el Extranjero","Teruel",2256,3820,1.82,0,6720,21.57,32.16,26.53,765
2009,6,"Total","Teruel",23992,43730,1.82,0,6720,21.57,32.16,26.53,765
2009,7,"Residentes en España","Teruel",26209,49425,1.89,0,6797,25.35,36.97,29.07,842
2009,7,"Residentes en el Extranjero","Teruel",2624,5134,1.89,0,6797,25.35,36.97,29.07,842
2009,7,"Total","Teruel",28833,54559,1.89,0,6797,25.35,36.97,29.07,842
2009,8,"Residentes en España","Teruel",42072,84376,1.98,0,7001,40.03,46.22,40.94,884
2009,8,"Residentes en el Extranjero","Teruel",2703,4069,1.98,0,7001,40.03,46.22,40.94,884
2009,8,"Total","Teruel",44775,88445,1.98,0,7001,40.03,46.22,40.94,884
2009,9,"Residentes en España","Teruel",26993,51666,1.91,0,6671,28.38,40.82,32.45,800
2009,9,"Residentes en el Extranjero","Teruel",2870,5323,1.91,0,6671,28.38,40.82,32.45,800
2009,9,"Total","Teruel",29863,56990,1.91,0,6671,28.38,40.82,32.45,800
2009,10,"Residentes en España","Teruel",28384,53426,1.87,0,6761,27.62,43.11,32.16,818
2009,10,"Residentes en el Extranjero","Teruel",2968,5076,1.87,0,6761,27.62,43.11,32.16,818
2009,10,"Total","Teruel",31353,58501,1.87,0,6761,27.62,43.11,32.16,818
2009,11,"Residentes en España","Teruel",20012,36040,1.8,0,6720,18.69,30.75,21.52,811
2009,11,"Residentes en el Extranjero","Teruel",1015,1766,1.8,0,6720,18.69,30.75,21.52,811
2009,11,"Total","Teruel",21027,37806,1.8,0,6720,18.69,30.75,21.52,811
2009,12,"Residentes en España","Teruel",20242,37851,1.89,0,6293,20.33,23.34,20.24,751
2009,12,"Residentes en el Extranjero","Teruel",963,2171,1.89,0,6293,20.33,23.34,20.24,751
2009,12,"Total","Teruel",21205,40022,1.89,0,6293,20.33,23.34,20.24,751
2010,1,"Residentes en España","Teruel",16501,31773,1.89,0,6338,16.7,26.8,18.3,691
2010,1,"Residentes en el Extranjero","Teruel",929,1231,1.89,0,6338,16.7,26.8,18.3,691
2010,1,"Total","Teruel",17430,33004,1.89,0,6338,16.7,26.8,18.3,691
2010,2,"Residentes en España","Teruel",20153,34108,1.7,0,6435,19.99,35.27,22.41,702
2010,2,"Residentes en el Extranjero","Teruel",1135,2122,1.7,0,6435,19.99,35.27,22.41,702
2010,2,"Total","Teruel",21288,36230,1.7,0,6435,19.99,35.27,22.41,702
2010,3,"Residentes en España","Teruel",21605,41328,1.9,0,6798,20.61,30.48,22.22,800
2010,3,"Residentes en el Extranjero","Teruel",1440,2423,1.9,0,6798,20.61,30.48,22.22,800
2010,3,"Total","Teruel",23045,43751,1.9,0,6798,20.61,30.48,22.22,800
2010,4,"Residentes en España","Teruel",26994,54209,1.98,0,6846,27.64,45.22,29.41,763
2010,4,"Residentes en el Extranjero","Teruel",1907,2968,1.98,0,6846,27.64,45.22,29.41,763
2010,4,"Total","Teruel",28901,57177,1.98,0,6846,27.64,45.22,29.41,763
2010,5,"Residentes en España","Teruel",22187,42494,1.88,0,6754,22.99,34.5,27.41,755
2010,5,"Residentes en el Extranjero","Teruel",3511,5866,1.88,0,6754,22.99,34.5,27.41,755
2010,5,"Total","Teruel",25698,48360,1.88,0,6754,22.99,34.5,27.41,755
2010,6,"Residentes en España","Teruel",24080,45678,1.88,0,6798,23.97,38.05,28.13,763
2010,6,"Residentes en el Extranjero","Teruel",2090,3477,1.88,0,6798,23.97,38.05,28.13,763
2010,6,"Total","Teruel",26171,49155,1.88,0,6798,23.97,38.05,28.13,763
2010,7,"Residentes en España","Teruel",26385,50228,1.9,0,6795,26.29,34.91,29.68,808
2010,7,"Residentes en el Extranjero","Teruel",2995,5484,1.9,0,6795,26.29,34.91,29.68,808
2010,7,"Total","Teruel",29379,55712,1.9,0,6795,26.29,34.91,29.68,808
2010,8,"Residentes en España","Teruel",40120,83078,2.03,0,6887,41.03,50.03,42.49,851
2010,8,"Residentes en el Extranjero","Teruel",3819,6058,2.03,0,6887,41.03,50.03,42.49,851
2010,8,"Total","Teruel",43939,89136,2.03,0,6887,41.03,50.03,42.49,851
2010,9,"Residentes en España","Teruel",28426,50678,1.84,0,6817,28.77,46,32.53,805
2010,9,"Residentes en el Extranjero","Teruel",3737,8571,1.84,0,6817,28.77,46,32.53,805
2010,9,"Total","Teruel",32163,59249,1.84,0,6817,28.77,46,32.53,805
2010,10,"Residentes en España","Teruel",31008,58205,1.86,0,6887,29.64,41.57,32.24,809
2010,10,"Residentes en el Extranjero","Teruel",3374,5779,1.86,0,6887,29.64,41.57,32.24,809
2010,10,"Total","Teruel",34382,63984,1.86,0,6887,29.64,41.57,32.24,809
2010,11,"Residentes en España","Teruel",17605,33358,1.88,0,6685,18.1,28.29,21.79,754
2010,11,"Residentes en el Extranjero","Teruel",1692,2999,1.88,0,6685,18.1,28.29,21.79,754
2010,11,"Total","Teruel",19297,36357,1.88,0,6685,18.1,28.29,21.79,754
2010,12,"Residentes en España","Teruel",21699,38847,1.79,0,6497,19.99,23.46,19.61,753
2010,12,"Residentes en el Extranjero","Teruel",924,1702,1.79,0,6497,19.99,23.46,19.61,753
2010,12,"Total","Teruel",22623,40549,1.79,0,6497,19.99,23.46,19.61,753
2011,1,"Residentes en España","Teruel",14030,25804,1.84,0,6247,14.43,22,15.27,675
2011,1,"Residentes en el Extranjero","Teruel",1178,2238,1.84,0,6247,14.43,22,15.27,675
2011,1,"Total","Teruel",15209,28042,1.84,0,6247,14.43,22,15.27,675
2011,2,"Residentes en España","Teruel",19155,32918,1.73,0,6603,18.85,33.79,19.78,733
2011,2,"Residentes en el Extranjero","Teruel",1116,2173,1.73,0,6603,18.85,33.79,19.78,733
2011,2,"Total","Teruel",20272,35091,1.73,0,6603,18.85,33.79,19.78,733
2011,3,"Residentes en España","Teruel",20700,37972,1.84,0,6814,19.9,34.16,23.28,787
2011,3,"Residentes en el Extranjero","Teruel",2308,4435,1.84,0,6814,19.9,34.16,23.28,787
2011,3,"Total","Teruel",23008,42406,1.84,0,6814,19.9,34.16,23.28,787
2011,4,"Residentes en España","Teruel",30745,56654,1.83,0,6908,28.65,40.56,32.03,769
2011,4,"Residentes en el Extranjero","Teruel",2559,4451,1.83,0,6908,28.65,40.56,32.03,769
2011,4,"Total","Teruel",33304,61105,1.83,0,6908,28.65,40.56,32.03,769
2011,5,"Residentes en España","Teruel",21867,40399,1.85,0,6942,21.21,32.02,23.75,783
2011,5,"Residentes en el Extranjero","Teruel",2988,5522,1.85,0,6942,21.21,32.02,23.75,783
2011,5,"Total","Teruel",24855,45921,1.85,0,6942,21.21,32.02,23.75,783
2011,6,"Residentes en España","Teruel",27152,46824,1.78,0,7057,25.33,43.91,29.21,817
2011,6,"Residentes en el Extranjero","Teruel",3248,7174,1.78,0,7057,25.33,43.91,29.21,817
2011,6,"Total","Teruel",30400,53998,1.78,0,7057,25.33,43.91,29.21,817
2011,7,"Residentes en España","Teruel",29975,54866,1.79,0,7100,26.58,36.16,29.76,863
2011,7,"Residentes en el Extranjero","Teruel",3145,4268,1.79,0,7100,26.58,36.16,29.76,863
2011,7,"Total","Teruel",33120,59134,1.79,0,7100,26.58,36.16,29.76,863
2011,8,"Residentes en España","Teruel",42319,85506,1.98,0,7243,39.27,48.14,41.81,879
2011,8,"Residentes en el Extranjero","Teruel",3238,4870,1.98,0,7243,39.27,48.14,41.81,879
2011,8,"Total","Teruel",45556,90376,1.98,0,7243,39.27,48.14,41.81,879
2011,9,"Residentes en España","Teruel",29685,52426,1.78,0,7207,27.58,42.64,31.41,849
2011,9,"Residentes en el Extranjero","Teruel",4023,7647,1.78,0,7207,27.58,42.64,31.41,849
2011,9,"Total","Teruel",33707,60074,1.78,0,7207,27.58,42.64,31.41,849
2011,10,"Residentes en España","Teruel",30378,54618,1.79,0,7252,26.71,40.58,28.05,845
2011,10,"Residentes en el Extranjero","Teruel",3455,6058,1.79,0,7252,26.71,40.58,28.05,845
2011,10,"Total","Teruel",33832,60677,1.79,0,7252,26.71,40.58,28.05,845
2011,11,"Residentes en España","Teruel",17617,32330,1.82,0,6884,16.98,25.17,19.33,813
2011,11,"Residentes en el Extranjero","Teruel",1672,2796,1.82,0,6884,16.98,25.17,19.33,813
2011,11,"Total","Teruel",19289,35125,1.82,0,6884,16.98,25.17,19.33,813
2011,12,"Residentes en España","Teruel",22588,42155,1.86,0,6645,20.93,28.78,22.24,765
2011,12,"Residentes en el Extranjero","Teruel",852,1516,1.86,0,6645,20.93,28.78,22.24,765
2011,12,"Total","Teruel",23440,43670,1.86,0,6645,20.93,28.78,22.24,765
2012,1,"Residentes en España","Teruel",15161,26572,1.74,0,6359,14.08,20.21,15.35,670
2012,1,"Residentes en el Extranjero","Teruel",842,1253,1.74,0,6359,14.08,20.21,15.35,670
2012,1,"Total","Teruel",16003,27825,1.74,0,6359,14.08,20.21,15.35,670
2012,2,"Residentes en España","Teruel",18896,32108,1.7,0,6667,17.45,29.83,18.31,676
2012,2,"Residentes en el Extranjero","Teruel",1068,1816,1.7,0,6667,17.45,29.83,18.31,676
2012,2,"Total","Teruel",19965,33924,1.7,0,6667,17.45,29.83,18.31,676
2012,3,"Residentes en España","Teruel",21873,37273,1.7,0,6799,19.09,30.18,21.19,737
2012,3,"Residentes en el Extranjero","Teruel",1914,3241,1.7,0,6799,19.09,30.18,21.19,737
2012,3,"Total","Teruel",23788,40514,1.7,0,6799,19.09,30.18,21.19,737
2012,4,"Residentes en España","Teruel",31439,55785,1.76,0,6959,28.9,42.5,30.55,723
2012,4,"Residentes en el Extranjero","Teruel",3274,5311,1.76,0,6959,28.9,42.5,30.55,723
2012,4,"Total","Teruel",34713,61096,1.76,0,6959,28.9,42.5,30.55,723
2012,5,"Residentes en España","Teruel",22097,37410,1.7,0,6964,20.43,30.73,24.01,723
2012,5,"Residentes en el Extranjero","Teruel",4037,7054,1.7,0,6964,20.43,30.73,24.01,723
2012,5,"Total","Teruel",26134,44464,1.7,0,6964,20.43,30.73,24.01,723
2012,6,"Residentes en España","Teruel",20913,35416,1.68,0,6951,19.96,32.4,21.94,727
2012,6,"Residentes en el Extranjero","Teruel",4016,6505,1.68,0,6951,19.96,32.4,21.94,727
2012,6,"Total","Teruel",24928,41921,1.68,0,6951,19.96,32.4,21.94,727
2012,7,"Residentes en España","Teruel",22663,40568,1.75,0,7063,20.78,31.33,23.89,790
2012,7,"Residentes en el Extranjero","Teruel",3484,5281,1.75,0,7063,20.78,31.33,23.89,790
2012,7,"Total","Teruel",26147,45849,1.75,0,7063,20.78,31.33,23.89,790
2012,8,"Residentes en España","Teruel",37703,73090,1.91,0,7058,34.95,42.71,36.49,793
2012,8,"Residentes en el Extranjero","Teruel",3462,5709,1.91,0,7058,34.95,42.71,36.49,793
2012,8,"Total","Teruel",41165,78799,1.91,0,7058,34.95,42.71,36.49,793
2012,9,"Residentes en España","Teruel",26324,48811,1.81,0,7067,25.89,37.29,28.2,745
2012,9,"Residentes en el Extranjero","Teruel",4252,6437,1.81,0,7067,25.89,37.29,28.2,745
2012,9,"Total","Teruel",30576,55247,1.81,0,7067,25.89,37.29,28.2,745
2012,10,"Residentes en España","Teruel",27852,50012,1.78,0,7172,24.22,43.62,28.05,755
2012,10,"Residentes en el Extranjero","Teruel",2814,4527,1.78,0,7172,24.22,43.62,28.05,755
2012,10,"Total","Teruel",30666,54539,1.78,0,7172,24.22,43.62,28.05,755
2012,11,"Residentes en España","Teruel",18241,33888,1.9,0,6868,18.87,31.61,22.77,706
2012,11,"Residentes en el Extranjero","Teruel",2324,5091,1.9,0,6868,18.87,31.61,22.77,706
2012,11,"Total","Teruel",20565,38979,1.9,0,6868,18.87,31.61,22.77,706
2012,12,"Residentes en España","Teruel",21374,38016,1.76,0,6681,18.79,27.47,19.81,675
2012,12,"Residentes en el Extranjero","Teruel",919,1318,1.76,0,6681,18.79,27.47,19.81,675
2012,12,"Total","Teruel",22294,39334,1.76,0,6681,18.79,27.47,19.81,675
2013,1,"Residentes en España","Teruel",11706,22146,1.86,0,6150,12.42,17.09,14.35,554
2013,1,"Residentes en el Extranjero","Teruel",1049,1601,1.86,0,6150,12.42,17.09,14.35,554
2013,1,"Total","Teruel",12755,23747,1.86,0,6150,12.42,17.09,14.35,554
2013,2,"Residentes en España","Teruel",15856,27401,1.73,0,6390,16.38,26.62,16.99,574
2013,2,"Residentes en el Extranjero","Teruel",1207,2059,1.73,0,6390,16.38,26.62,16.99,574
2013,2,"Total","Teruel",17064,29460,1.73,0,6390,16.38,26.62,16.99,574
2013,3,"Residentes en España","Teruel",28326,52360,1.85,0,6775,27.43,41.14,27.91,681
2013,3,"Residentes en el Extranjero","Teruel",3256,6101,1.85,0,6775,27.43,41.14,27.91,681
2013,3,"Total","Teruel",31582,58461,1.85,0,6775,27.43,41.14,27.91,681
2013,4,"Residentes en España","Teruel",19813,35101,1.81,0,6976,19.65,29.49,21.29,688
2013,4,"Residentes en el Extranjero","Teruel",3137,6361,1.81,0,6976,19.65,29.49,21.29,688
2013,4,"Total","Teruel",22951,41462,1.81,0,6976,19.65,29.49,21.29,688
2013,5,"Residentes en España","Teruel",21782,40855,1.84,0,6996,21.83,32.67,24.09,709
2013,5,"Residentes en el Extranjero","Teruel",4135,6753,1.84,0,6996,21.83,32.67,24.09,709
2013,5,"Total","Teruel",25918,47608,1.84,0,6996,21.83,32.67,24.09,709
2013,6,"Residentes en España","Teruel",23551,41432,1.77,0,6967,23.28,36.4,25.32,711
2013,6,"Residentes en el Extranjero","Teruel",4060,7537,1.77,0,6967,23.28,36.4,25.32,711
2013,6,"Total","Teruel",27610,48969,1.77,0,6967,23.28,36.4,25.32,711
2013,7,"Residentes en España","Teruel",28471,50465,1.74,0,6908,25.78,38.27,27.99,739
2013,7,"Residentes en el Extranjero","Teruel",3523,5333,1.74,0,6908,25.78,38.27,27.99,739
2013,7,"Total","Teruel",31993,55797,1.74,0,6908,25.78,38.27,27.99,739
2013,8,"Residentes en España","Teruel",41991,82014,1.93,0,7029,40.21,44.23,39.09,781
2013,8,"Residentes en el Extranjero","Teruel",4717,8281,1.93,0,7029,40.21,44.23,39.09,781
2013,8,"Total","Teruel",46708,90294,1.93,0,7029,40.21,44.23,39.09,781
2013,9,"Residentes en España","Teruel",29047,51573,1.77,0,6822,29.09,48.45,31.28,709
2013,9,"Residentes en el Extranjero","Teruel",4929,8604,1.77,0,6822,29.09,48.45,31.28,709
2013,9,"Total","Teruel",33976,60177,1.77,0,6822,29.09,48.45,31.28,709
2013,10,"Residentes en España","Teruel",28650,49164,1.74,0,6946,25.58,42.75,28.68,706
2013,10,"Residentes en el Extranjero","Teruel",3294,6506,1.74,0,6946,25.58,42.75,28.68,706
2013,10,"Total","Teruel",31944,55670,1.74,0,6946,25.58,42.75,28.68,706
2013,11,"Residentes en España","Teruel",18376,34241,1.87,0,6744,19,30.07,21.31,662
2013,11,"Residentes en el Extranjero","Teruel",2324,4403,1.87,0,6744,19,30.07,21.31,662
2013,11,"Total","Teruel",20700,38644,1.87,0,6744,19,30.07,21.31,662
2013,12,"Residentes en España","Teruel",19682,34711,1.76,0,6423,18.27,27.46,18.21,633
2013,12,"Residentes en el Extranjero","Teruel",1232,2102,1.76,0,6423,18.27,27.46,18.21,633
2013,12,"Total","Teruel",20914,36813,1.76,0,6423,18.27,27.46,18.21,633
2014,1,"Residentes en España","Teruel",13326,21645,1.62,0,6109,11.95,17.21,12.92,524
2014,1,"Residentes en el Extranjero","Teruel",696,1111,1.62,0,6109,11.95,17.21,12.92,524
2014,1,"Total","Teruel",14022,22755,1.62,0,6109,11.95,17.21,12.92,524
2014,2,"Residentes en España","Teruel",19651,29417,1.53,0,6587,17.45,32.66,18.15,589
2014,2,"Residentes en el Extranjero","Teruel",1562,3096,1.53,0,6587,17.45,32.66,18.15,589
2014,2,"Total","Teruel",21213,32513,1.53,0,6587,17.45,32.66,18.15,589
2014,3,"Residentes en España","Teruel",19348,30093,1.59,0,6733,16.37,29.26,18.8,642
2014,3,"Residentes en el Extranjero","Teruel",2336,4369,1.59,0,6733,16.37,29.26,18.8,642
2014,3,"Total","Teruel",21684,34461,1.59,0,6733,16.37,29.26,18.8,642
2014,4,"Residentes en España","Teruel",32980,56464,1.75,0,6886,30.68,48.88,31.71,684
2014,4,"Residentes en el Extranjero","Teruel",4097,8375,1.75,0,6886,30.68,48.88,31.71,684
2014,4,"Total","Teruel",37077,64839,1.75,0,6886,30.68,48.88,31.71,684
2014,5,"Residentes en España","Teruel",23509,43820,1.83,0,6921,23.67,38.23,26.56,683
2014,5,"Residentes en el Extranjero","Teruel",4584,7537,1.83,0,6921,23.67,38.23,26.56,683
2014,5,"Total","Teruel",28093,51357,1.83,0,6921,23.67,38.23,26.56,683
2014,6,"Residentes en España","Teruel",24892,39946,1.6,0,7057,21.13,37.45,24.25,719
2014,6,"Residentes en el Extranjero","Teruel",3340,5289,1.6,0,7057,21.13,37.45,24.25,719
2014,6,"Total","Teruel",28232,45235,1.6,0,7057,21.13,37.45,24.25,719
2014,7,"Residentes en España","Teruel",28971,48477,1.66,0,7057,25.13,39.08,26.28,711
2014,7,"Residentes en el Extranjero","Teruel",4460,7172,1.66,0,7057,25.13,39.08,26.28,711
2014,7,"Total","Teruel",33431,55649,1.66,0,7057,25.13,39.08,26.28,711
2014,8,"Residentes en España","Teruel",43839,84026,1.91,0,7223,39.46,45.91,39.78,780
2014,8,"Residentes en el Extranjero","Teruel",4273,7672,1.91,0,7223,39.46,45.91,39.78,780
2014,8,"Total","Teruel",48113,91698,1.91,0,7223,39.46,45.91,39.78,780
2014,9,"Residentes en España","Teruel",29259,49978,1.71,0,6943,27.63,42.22,28.21,721
2014,9,"Residentes en el Extranjero","Teruel",4867,8244,1.71,0,6943,27.63,42.22,28.21,721
2014,9,"Total","Teruel",34127,58221,1.71,0,6943,27.63,42.22,28.21,721
